class_name,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
0,0.6222836375236511,0.26653024554252625,-0.5175107717514038,0.9997041821479797,0.6309061050415039,0.24238955974578857,-0.5199341773986816,0.999855637550354,0.6346631646156311,0.24139681458473206,-0.5198675990104675,0.9998369216918945,0.6467759609222412,0.24349357187747955,-0.5200155377388,0.9998617172241211,0.6187068223953247,0.24023671448230743,-0.5148024559020996,0.9997808337211609,0.613134503364563,0.23786866664886475,-0.5149247050285339,0.9996495246887207,0.6076213717460632,0.235530823469162,-0.5148941278457642,0.9996191263198853,0.6555461883544922,0.25214481353759766,-0.4349541962146759,0.9998873472213745,0.6042273044586182,0.23359978199005127,-0.40995365381240845,0.9996355772018433,0.6319488883018494,0.2846737205982208,-0.475028395652771,0.9988821148872375,0.6122211217880249,0.2803333103656769,-0.4680521786212921,0.9975162744522095,0.6633424758911133,0.3074949383735657,-0.32280752062797546,0.9997866749763489,0.6008365154266357,0.2984670102596283,-0.2376575917005539,0.9967478513717651,0.6754584908485413,0.39953652024269104,-0.2442150115966797,0.6488404870033264,0.5907299518585205,0.4334827661514282,-0.09212454408407211,0.05270809307694435,0.6761943697929382,0.3156318664550781,-0.18768805265426636,0.603628933429718,0.6027117371559143,0.3871097266674042,-0.036994561553001404,0.08040466904640198,0.6767299175262451,0.2960321307182312,-0.18340007960796356,0.5248046517372131,0.6062788367271423,0.3801872432231903,-0.024513667449355125,0.10277276486158371,0.6786613464355469,0.28271812200546265,-0.1848398596048355,0.5229203701019287,0.6001703143119812,0.36756452918052673,-0.035653334110975266,0.09789782017469406,0.6769577264785767,0.29250675439834595,-0.18433907628059387,0.5133270621299744,0.6017269492149353,0.3724551796913147,-0.03802759572863579,0.10067978501319885,0.6349889636039734,0.5715805292129517,-0.044324833899736404,0.9999668598175049,0.6082488298416138,0.551664412021637,0.044289443641901016,0.9998997449874878,0.5843504071235657,0.5802474617958069,-0.071782186627388,0.4129433035850525,0.6090477108955383,0.5826855301856995,0.0759194940328598,0.11113456636667252,0.5932005047798157,0.7545486688613892,0.05120284482836723,0.5590107440948486,0.5995698571205139,0.7559235692024231,0.16416426002979279,0.38595277070999146,0.6002576351165771,0.7764654755592346,0.06598710268735886,0.7601298689842224,0.6046581864356995,0.7798759937286377,0.17532934248447418,0.46718597412109375,0.579609751701355,0.8372182846069336,0.04341677203774452,0.6951144337654114,0.5736115574836731,0.8405182361602783,0.14640238881111145,0.5503655076026917
0,0.618835985660553,0.2774437665939331,-0.5483039617538452,0.9995991587638855,0.6303446292877197,0.2460271269083023,-0.5395968556404114,0.9997923970222473,0.636219322681427,0.2465880811214447,-0.5395014882087708,0.9997198581695557,0.6468212604522705,0.24784892797470093,-0.5395496487617493,0.9997714757919312,0.6033561825752258,0.24223649501800537,-0.5363224744796753,0.9997049570083618,0.5934002995491028,0.23976469039916992,-0.5363958477973938,0.9994768500328064,0.5844900608062744,0.2372904121875763,-0.5363022685050964,0.9994707107543945,0.6561466455459595,0.25600600242614746,-0.42308759689331055,0.9997051358222961,0.5773821473121643,0.244193896651268,-0.40692338347435,0.9992910027503967,0.6342051029205322,0.3128776252269745,-0.4939993917942047,0.9980576038360596,0.6027142405509949,0.3097931742668152,-0.48948535323143005,0.9957655072212219,0.672703206539154,0.3572583496570587,-0.3196636736392975,0.9989875555038452,0.5783546566963196,0.3395075500011444,-0.2353331595659256,0.9920766949653625,0.6886778473854065,0.48744213581085205,-0.2838420271873474,0.635616660118103,0.5728493928909302,0.4722737967967987,-0.16135382652282715,0.05342778190970421,0.6592121124267578,0.44738462567329407,-0.30793169140815735,0.5717182755470276,0.5858089327812195,0.43536895513534546,-0.23261600732803345,0.07996988296508789,0.6527422070503235,0.45241981744766235,-0.32043102383613586,0.49735456705093384,0.5848847031593323,0.4396775960922241,-0.25102975964546204,0.10298667103052139,0.647440493106842,0.42905330657958984,-0.325990229845047,0.49535292387008667,0.5863524675369263,0.42092543840408325,-0.26278507709503174,0.09793063998222351,0.6473894119262695,0.4315442740917206,-0.30888569355010986,0.49039575457572937,0.5902911424636841,0.4245365858078003,-0.23861439526081085,0.1014721691608429,0.6477192640304565,0.6303836107254028,-0.049436040222644806,0.9996490478515625,0.5969550609588623,0.6083258390426636,0.049674469977617264,0.999626636505127,0.6002083420753479,0.5666654706001282,-0.1483449935913086,0.43683740496635437,0.5392146706581116,0.5511580109596252,-0.10447430610656738,0.14602963626384735,0.6010769605636597,0.7587321996688843,0.02591153420507908,0.5589608550071716,0.5759711861610413,0.7593408823013306,0.036717336624860764,0.3962896466255188,0.6061249375343323,0.7989634275436401,0.044626276940107346,0.7496902942657471,0.5949625372886658,0.7969988584518433,0.051737718284130096,0.47457155585289,0.5785189270973206,0.8370412588119507,0.02308613993227482,0.6805662512779236,0.5475609302520752,0.8455457091331482,0.025198927149176598,0.5396656394004822
0,0.6006044149398804,0.29478517174720764,-0.44041451811790466,0.9994099736213684,0.6126939058303833,0.25977861881256104,-0.43297991156578064,0.9995235800743103,0.6219090223312378,0.27457597851753235,-0.4329414665699005,0.9993446469306946,0.6290732622146606,0.2747446298599243,-0.43296822905540466,0.9994447827339172,0.591710090637207,0.26056399941444397,-0.4325340986251831,0.999380350112915,0.5832910537719727,0.2615949809551239,-0.4326406717300415,0.9990473985671997,0.5793061852455139,0.2620849311351776,-0.432674765586853,0.999157190322876,0.6394484043121338,0.28514930605888367,-0.3331420123577118,0.9991378784179688,0.5711715221405029,0.27883654832839966,-0.3339255154132843,0.9983626008033752,0.615598738193512,0.3200553357601166,-0.3969418704509735,0.9967537522315979,0.5928634405136108,0.31757521629333496,-0.39718198776245117,0.9942141175270081,0.6526488661766052,0.37142476439476013,-0.23815663158893585,0.9987897276878357,0.5684767961502075,0.36590251326560974,-0.2369106560945511,0.992575466632843,0.6628566980361938,0.461873859167099,-0.20397146046161652,0.6290469169616699,0.561438798904419,0.4599857032299042,-0.23236770927906036,0.08235694468021393,0.6264623999595642,0.4209761321544647,-0.23978684842586517,0.5734586119651794,0.5581157207489014,0.38760441541671753,-0.30194219946861267,0.12507696449756622,0.6198723912239075,0.41901695728302,-0.26890119910240173,0.5023437738418579,0.5538123250007629,0.3722429573535919,-0.3274814784526825,0.14622339606285095,0.6144745945930481,0.4055640399456024,-0.27198299765586853,0.4980749785900116,0.5557330846786499,0.3624373972415924,-0.33389103412628174,0.1408689320087433,0.6140475869178772,0.40960612893104553,-0.2434510737657547,0.4913187623023987,0.5604029297828674,0.37300655245780945,-0.30697476863861084,0.14275389909744263,0.6419163346290588,0.6431571245193481,-0.0019889716058969498,0.9996312260627747,0.5853455066680908,0.6467965841293335,0.0019805857446044683,0.9996306300163269,0.6753034591674805,0.6661139726638794,-0.08904186636209488,0.43799111247062683,0.5606605410575867,0.6950106620788574,-0.1448027789592743,0.18306882679462433,0.6579691767692566,0.7616695761680603,0.17259249091148376,0.5390874147415161,0.6138246655464172,0.791614830493927,0.08530306816101074,0.4025110602378845,0.6505991220474243,0.7909467220306396,0.19648192822933197,0.7108525633811951,0.6225582957267761,0.8048702478408813,0.11368506401777267,0.4709445536136627,0.663306474685669,0.8305891156196594,0.16535259783267975,0.6520949602127075,0.6214328408241272,0.8628385066986084,0.08743543177843094,0.5322228074073792
0,0.7666515111923218,0.2500222623348236,-0.20681509375572205,0.9976930022239685,0.7736315131187439,0.22357767820358276,-0.19867563247680664,0.9983435273170471,0.7769696712493896,0.2253926396369934,-0.19870541989803314,0.9977876543998718,0.7802170515060425,0.22717684507369995,-0.19882740080356598,0.9985600709915161,0.7619978189468384,0.21657860279083252,-0.21059003472328186,0.9982008337974548,0.757043719291687,0.21352458000183105,-0.21065109968185425,0.997427761554718,0.7521744966506958,0.2104945182800293,-0.2108715921640396,0.9981076717376709,0.7711306810379028,0.23569869995117188,-0.118106909096241,0.9975084066390991,0.7339819669723511,0.21423804759979248,-0.17245782911777496,0.9952797889709473,0.7628108263015747,0.280051589012146,-0.1708889603614807,0.9954910278320312,0.7487406134605408,0.27173417806625366,-0.1866273283958435,0.9925670027732849,0.7389345169067383,0.3553968369960785,-0.0679778978228569,0.9976746439933777,0.6751689910888672,0.3062746226787567,-0.1334337443113327,0.9908332228660583,0.743927538394928,0.37154626846313477,-0.0677231028676033,0.6042129993438721,0.6493051052093506,0.26183590292930603,-0.14360548555850983,0.11694279313087463,0.7574257254600525,0.23351889848709106,-0.046906981617212296,0.5530949831008911,0.6814754009246826,0.17798888683319092,-0.11945457011461258,0.13686133921146393,0.7633963823318481,0.1844509243965149,-0.04509197175502777,0.484296977519989,0.6922675371170044,0.15739113092422485,-0.12385233491659164,0.15325964987277985,0.7654377222061157,0.18639731407165527,-0.027606980875134468,0.48085102438926697,0.6934252977371216,0.13596022129058838,-0.1265544891357422,0.1494709849357605,0.7611150145530701,0.20506227016448975,-0.03899918124079704,0.47265103459358215,0.6890612244606018,0.1448204517364502,-0.12158333510160446,0.1523786336183548,0.5099499225616455,0.623867392539978,0.04298646003007889,0.993985652923584,0.4902169108390808,0.610142707824707,-0.043360091745853424,0.9929804801940918,0.5711188912391663,0.5549469590187073,0.15460075438022614,0.4012981057167053,0.6189238429069519,0.6137672066688538,0.05363635718822479,0.1982520967721939,0.5959042310714722,0.609688401222229,0.3269414007663727,0.494827538728714,0.6328800320625305,0.5871011018753052,0.22395770251750946,0.38484135270118713,0.5991042256355286,0.6177887916564941,0.3424620032310486,0.6476789712905884,0.6285734176635742,0.5712759494781494,0.24415823817253113,0.44854500889778137,0.5953013300895691,0.6005913019180298,0.32698848843574524,0.6007939577102661,0.6498106122016907,0.5825724005699158,0.2509278655052185,0.5071908831596375
0,0.7663038372993469,0.24116040766239166,-0.5225003957748413,0.9968011975288391,0.7649198770523071,0.20475444197654724,-0.5166698694229126,0.9973549842834473,0.768498957157135,0.20135878026485443,-0.5168487429618835,0.9969024062156677,0.7720030546188354,0.197965607047081,-0.5171062350273132,0.997891366481781,0.7511757612228394,0.21374136209487915,-0.5366134643554688,0.9973635673522949,0.7434929609298706,0.21346309781074524,-0.5367296934127808,0.9967479705810547,0.7359004616737366,0.2123229205608368,-0.5368731021881104,0.997168242931366,0.7534916996955872,0.20896585285663605,-0.4052000045776367,0.9969812631607056,0.705915629863739,0.23229525983333588,-0.49727946519851685,0.9942439198493958,0.7631258368492126,0.2718369960784912,-0.473068505525589,0.9954573512077332,0.7479478120803833,0.2720666527748108,-0.49943989515304565,0.9925121665000916,0.7253493070602417,0.28586310148239136,-0.27960389852523804,0.9975244998931885,0.6314517259597778,0.36319980025291443,-0.4199177920818329,0.990939199924469,0.7400563359260559,0.3916434645652771,-0.16935211420059204,0.5632060766220093,0.6126883625984192,0.5086751580238342,-0.34498918056488037,0.1728314608335495,0.7640544772148132,0.3444918692111969,-0.165010467171669,0.5258395671844482,0.6688677668571472,0.45530423521995544,-0.2305658459663391,0.16850338876247406,0.7738167643547058,0.29680851101875305,-0.18149566650390625,0.4653589129447937,0.6793822646141052,0.4463464319705963,-0.2532590925693512,0.1802111119031906,0.7724531292915344,0.29690223932266235,-0.18218424916267395,0.46396294236183167,0.6802529096603394,0.39173316955566406,-0.2641194462776184,0.17720332741737366,0.7648404240608215,0.323163777589798,-0.16441494226455688,0.45845574140548706,0.678223192691803,0.3949252963066101,-0.2362164556980133,0.17832247912883759,0.5039910078048706,0.5781453847885132,0.08184173703193665,0.9939473867416382,0.47119686007499695,0.6107863783836365,-0.08171822130680084,0.9934494495391846,0.448821097612381,0.6901188492774963,0.3170456290245056,0.36231523752212524,0.4438703954219818,0.7339156866073608,0.15745265781879425,0.2305937558412552,0.3857642710208893,0.7896552681922913,0.5657355785369873,0.45042750239372253,0.3630601167678833,0.8365628719329834,0.40527650713920593,0.41586485505104065,0.37073686718940735,0.7878938913345337,0.5946763753890991,0.598094642162323,0.3429303765296936,0.8226503133773804,0.43309059739112854,0.46881237626075745,0.3915378749370575,0.8992820978164673,0.5961511135101318,0.5552130341529846,0.37333789467811584,0.9570459723472595,0.41432052850723267,0.5125582218170166
0,0.7435755133628845,0.2488982081413269,-0.47341176867485046,0.996527373790741,0.73746258020401,0.1878640353679657,-0.47140833735466003,0.9968761205673218,0.7491048574447632,0.20627669990062714,-0.4714909791946411,0.9965535402297974,0.7535812854766846,0.20566226541996002,-0.4716600477695465,0.9975228309631348,0.7182676792144775,0.19873638451099396,-0.48803597688674927,0.9969541430473328,0.7117102742195129,0.20255352556705475,-0.4881960451602936,0.9965030550956726,0.6957293748855591,0.20492027699947357,-0.4884249269962311,0.9968545436859131,0.7422068119049072,0.22978566586971283,-0.38828182220458984,0.9968665838241577,0.6916850209236145,0.23730288445949554,-0.46279364824295044,0.9940469264984131,0.7467012405395508,0.2915370464324951,-0.4341517984867096,0.9955806136131287,0.7265350818634033,0.2877209782600403,-0.4551144540309906,0.9928011894226074,0.7245053052902222,0.3514518439769745,-0.2719128429889679,0.9975585341453552,0.620810329914093,0.3958805203437805,-0.39071181416511536,0.9915713667869568,0.6302222609519958,0.5705661773681641,-0.14216166734695435,0.5224663019180298,0.5039977431297302,0.6104484796524048,-0.290113627910614,0.2082253396511078,0.5862725973129272,0.6058654189109802,-0.05689794570207596,0.4918515682220459,0.4931626319885254,0.7249636650085449,-0.20198747515678406,0.18711107969284058,0.574325680732727,0.6041868329048157,-0.042079877108335495,0.43959084153175354,0.4788419008255005,0.7175326347351074,-0.21109944581985474,0.1944505125284195,0.57538902759552,0.586722731590271,-0.053552135825157166,0.43965786695480347,0.48808208107948303,0.6837552785873413,-0.2224573791027069,0.19234155118465424,0.5764161348342896,0.5916905403137207,-0.05327197536826134,0.43518802523612976,0.4968187212944031,0.6755570769309998,-0.20628874003887177,0.1936572641134262,0.5057205557823181,0.6313869953155518,0.07335852086544037,0.9930656552314758,0.4665752649307251,0.6664015054702759,-0.0733807310461998,0.9935237765312195,0.4622964560985565,0.7762282490730286,0.2523306906223297,0.3333432972431183,0.4491254985332489,0.8190132975578308,0.111826092004776,0.27904847264289856,0.38583678007125854,0.8834027647972107,0.4532442092895508,0.42175474762916565,0.3456583619117737,0.9101974964141846,0.393929123878479,0.4401344656944275,0.36801066994667053,0.8848875164985657,0.47447308897972107,0.5684354901313782,0.3204689919948578,0.8975560069084167,0.3847368359565735,0.4844571650028229,0.3768712878227234,0.9885971546173096,0.5004642605781555,0.5252106189727783,0.3426176905632019,1.0211399793624878,0.34945371747016907,0.5185204148292542
0,0.6514427065849304,0.19203750789165497,-0.27153757214546204,0.9968135952949524,0.6688171625137329,0.16233235597610474,-0.3030867278575897,0.9971505403518677,0.6787033677101135,0.16737060248851776,-0.303250253200531,0.9968627095222473,0.6832932829856873,0.16911378502845764,-0.3034965395927429,0.9977392554283142,0.6580399870872498,0.16666096448898315,-0.25875043869018555,0.9972105622291565,0.6560245752334595,0.17069953680038452,-0.2588014006614685,0.9968044757843018,0.6530078649520874,0.17412076890468597,-0.2589670419692993,0.997126579284668,0.6970813870429993,0.20501850545406342,-0.3049389123916626,0.9971542954444885,0.6686370968818665,0.20476838946342468,-0.18095465004444122,0.9946015477180481,0.6643232107162476,0.24432985484600067,-0.30488041043281555,0.9959906935691833,0.6519002318382263,0.2330051213502884,-0.23575633764266968,0.9934621453285217,0.6971567869186401,0.4065666198730469,-0.29093727469444275,0.997783362865448,0.6312686800956726,0.38954484462738037,-0.10559265315532684,0.9922438859939575,0.5894391536712646,0.6974198818206787,-0.2698635160923004,0.5605055689811707,0.5597608685493469,0.5951150059700012,-0.028619470074772835,0.19254910945892334,0.4744161069393158,0.7855435609817505,-0.19586843252182007,0.5121353268623352,0.4624502956867218,0.7124132513999939,-0.008264577947556973,0.17338275909423828,0.4454038441181183,0.8028262257575989,-0.20694616436958313,0.4581018388271332,0.44284945726394653,0.7531543970108032,-0.0019690145272761583,0.18077223002910614,0.44032976031303406,0.7818071246147156,-0.19887179136276245,0.4597744345664978,0.4443258047103882,0.7540476322174072,-0.03178076073527336,0.17933447659015656,0.4479531943798065,0.7771040797233582,-0.18862348794937134,0.4545775055885315,0.4558475613594055,0.7416734099388123,-0.01964777149260044,0.18088994920253754,0.49722668528556824,0.684562087059021,-0.05959978327155113,0.993638277053833,0.46723178029060364,0.6548091769218445,0.059374354779720306,0.9937984347343445,0.4551127254962921,0.7095816731452942,-0.04841313511133194,0.36040329933166504,0.4760277569293976,0.6569517254829407,0.16921012103557587,0.2701992988586426,0.39993131160736084,0.8650833964347839,0.11622796207666397,0.41265425086021423,0.39937564730644226,0.834726870059967,0.3380391001701355,0.4093634784221649,0.40538540482521057,0.9092668890953064,0.13455776870250702,0.5526073575019836,0.3920592963695526,0.8734676241874695,0.3086698353290558,0.456650048494339,0.3445943295955658,0.9161725044250488,0.15546847879886627,0.51026451587677,0.3467908501625061,0.8803116679191589,0.31835106015205383,0.4845082461833954
0,0.6709536910057068,0.20235784351825714,-0.6612443923950195,0.9971010088920593,0.6778014302253723,0.17228154838085175,-0.6482183933258057,0.9973856806755066,0.6880483031272888,0.1767590343952179,-0.6482148766517639,0.9971285462379456,0.6953639984130859,0.1783553510904312,-0.6484639048576355,0.9979313015937805,0.6441423296928406,0.1751156747341156,-0.6590378880500793,0.9974451065063477,0.6326600313186646,0.17763018608093262,-0.6591929793357849,0.997072696685791,0.6230742335319519,0.1797036975622177,-0.6593735218048096,0.9973691701889038,0.6968461275100708,0.20826566219329834,-0.520409882068634,0.9974061846733093,0.6036585569381714,0.20593410730361938,-0.5671423077583313,0.9950420260429382,0.6850076913833618,0.2518293261528015,-0.6097576022148132,0.9963737726211548,0.6532710194587708,0.26206886768341064,-0.6223381161689758,0.9940774440765381,0.6897751688957214,0.4051420986652374,-0.36606109142303467,0.9979248046875,0.5484111309051514,0.3809759020805359,-0.4947783052921295,0.9929773807525635,0.6223196387290955,0.620579183101654,-0.22565189003944397,0.5338461995124817,0.46178945899009705,0.5577149987220764,-0.40575286746025085,0.23389098048210144,0.5585153102874756,0.6748329401016235,-0.14420883357524872,0.4813637435436249,0.4539633095264435,0.7129706740379333,-0.3506300151348114,0.1930539906024933,0.5452977418899536,0.6908167600631714,-0.14358589053153992,0.43188390135765076,0.43546542525291443,0.7284507155418396,-0.3755270838737488,0.19529004395008087,0.538472056388855,0.6808758974075317,-0.14573980867862701,0.43542978167533875,0.44526100158691406,0.7126856446266174,-0.38304266333580017,0.1963123232126236,0.5396941900253296,0.6776571869850159,-0.14256253838539124,0.4329584240913391,0.4552057683467865,0.6971882581710815,-0.3553263247013092,0.1986096352338791,0.5011274814605713,0.6587715148925781,0.041156359016895294,0.9932556748390198,0.44001495838165283,0.6492770314216614,-0.04098299518227577,0.9941772818565369,0.5799817442893982,0.6761296987533569,0.2951340973377228,0.3300546705722809,0.4256049394607544,0.7672963738441467,0.15313942730426788,0.32424938678741455,0.6232693791389465,0.8065904378890991,0.4542767405509949,0.3789398670196533,0.3701809048652649,0.9005841612815857,0.3049430549144745,0.42736542224884033,0.6176781058311462,0.8404680490493774,0.4729292094707489,0.5084449648857117,0.3535679280757904,0.9038408398628235,0.316864550113678,0.46024346351623535,0.662497341632843,0.8393197655677795,0.5285896062850952,0.471300333738327,0.38128194212913513,1.011840581893921,0.3289676010608673,0.49207359552383423
0,0.6377284526824951,0.2568303346633911,-0.7808490991592407,0.9957470893859863,0.6589866876602173,0.21224181354045868,-0.7658840417861938,0.9954668879508972,0.6708775162696838,0.2166568487882614,-0.7659481763839722,0.9953858256340027,0.6808860301971436,0.22021475434303284,-0.7662090063095093,0.9964518547058105,0.6203259825706482,0.19704459607601166,-0.7775838375091553,0.9957749247550964,0.6077852845191956,0.19288185238838196,-0.777787983417511,0.9953089952468872,0.5962506532669067,0.19028916954994202,-0.7779372334480286,0.9954532980918884,0.6833025813102722,0.24924983084201813,-0.6142209768295288,0.9957872629165649,0.5716265439987183,0.208319753408432,-0.6626584529876709,0.9918529391288757,0.6521551012992859,0.32280460000038147,-0.7166091203689575,0.9945756793022156,0.612190306186676,0.30172115564346313,-0.7302000522613525,0.9913265109062195,0.6644556522369385,0.416364461183548,-0.43616801500320435,0.9972214698791504,0.5005602240562439,0.3713310956954956,-0.5579979419708252,0.9920356273651123,0.6138573884963989,0.608769953250885,-0.24947859346866608,0.4985382556915283,0.41999852657318115,0.5183274745941162,-0.407804012298584,0.2546195089817047,0.5475212335586548,0.7165305614471436,-0.1572720855474472,0.44402265548706055,0.4428730607032776,0.6352443099021912,-0.2721708118915558,0.1978939324617386,0.5379875302314758,0.7442283034324646,-0.1577639877796173,0.3993900716304779,0.44068843126296997,0.6689265370368958,-0.2835289537906647,0.19832240045070648,0.5302076935768127,0.7333173155784607,-0.16980630159378052,0.4035813510417938,0.4522985816001892,0.6445293426513672,-0.29153919219970703,0.20011216402053833,0.5278960466384888,0.7250961661338806,-0.15931299328804016,0.40293318033218384,0.4564582109451294,0.6324211955070496,-0.2741285264492035,0.2011275738477707,0.45367634296417236,0.6632283926010132,0.04898201301693916,0.9862155318260193,0.3861375153064728,0.6466550230979919,-0.04896748438477516,0.9907240867614746,0.42657628655433655,0.8007494211196899,0.4144321382045746,0.29871559143066406,0.34888193011283875,0.793368399143219,0.2798677980899811,0.3117837905883789,0.3856619596481323,0.8853814005851746,0.788216769695282,0.3430197834968567,0.29188311100006104,0.8855980038642883,0.6394985318183899,0.3993593156337738,0.3728215992450714,0.8941416144371033,0.8266109824180603,0.461556077003479,0.2753280997276306,0.8849444389343262,0.6786792874336243,0.43053239583969116,0.39399999380111694,0.9829839468002319,0.813944935798645,0.4291127920150757,0.29486575722694397,0.9906567335128784,0.6356779932975769,0.4586382508277893
0,0.6075605154037476,0.265654057264328,-0.6041420698165894,0.9960517883300781,0.6297710537910461,0.22397226095199585,-0.6087231040000916,0.9957246780395508,0.6413992047309875,0.22697612643241882,-0.6087685227394104,0.995699405670166,0.6529273390769958,0.2319347858428955,-0.609052836894989,0.9966683387756348,0.5979923009872437,0.212174192070961,-0.6001176238059998,0.9959412813186646,0.5883640646934509,0.20837754011154175,-0.6001493334770203,0.9955086708068848,0.579832136631012,0.20563173294067383,-0.6003063917160034,0.9955715537071228,0.6682751178741455,0.26079893112182617,-0.5258525609970093,0.996108889579773,0.5700142979621887,0.21855632960796356,-0.4865887463092804,0.9922682642936707,0.6224780678749084,0.32627883553504944,-0.562480092048645,0.9950314164161682,0.5900214910507202,0.3073972463607788,-0.550268828868866,0.9919694066047668,0.6672179698944092,0.4388980567455292,-0.4099074602127075,0.9974070191383362,0.5245874524116516,0.3429734706878662,-0.42060577869415283,0.9922969937324524,0.5771074295043945,0.6838114261627197,-0.3213305175304413,0.5178554058074951,0.44400283694267273,0.5246948003768921,-0.2555634081363678,0.24745936691761017,0.4660443663597107,0.8141864538192749,-0.2536654770374298,0.44075754284858704,0.41207921504974365,0.6297967433929443,-0.152801051735878,0.19081418216228485,0.44518235325813293,0.8595595955848694,-0.254251629114151,0.3955533504486084,0.39771801233291626,0.6726521849632263,-0.13922029733657837,0.19244398176670074,0.43561097979545593,0.8318613171577454,-0.26170971989631653,0.40241149067878723,0.4022725224494934,0.6521709561347961,-0.1540548950433731,0.1952473223209381,0.43979012966156006,0.8052657246589661,-0.2527453303337097,0.4069477617740631,0.4126730263233185,0.6419627070426941,-0.1566615104675293,0.1982327103614807,0.464973509311676,0.6748334765434265,0.004521781112998724,0.9861202836036682,0.40890103578567505,0.6165608167648315,-0.004587676841765642,0.9897870421409607,0.40278807282447815,0.8347872495651245,0.07871012389659882,0.2849676012992859,0.3638744056224823,0.7789303064346313,0.11599718779325485,0.3191940486431122,0.3445075750350952,0.9398471117019653,0.35319241881370544,0.3224884867668152,0.2864183485507965,0.9097967743873596,0.35678336024284363,0.3860733211040497,0.3377024829387665,0.9557614922523499,0.3800755739212036,0.4364914894104004,0.2756386995315552,0.9216542840003967,0.3817748725414276,0.41546550393104553,0.316311776638031,1.0439785718917847,0.34749454259872437,0.40097954869270325,0.24466034770011902,1.0248985290527344,0.32683563232421875,0.43924039602279663
